,neuron 464,neuron 9191,neuron 476,neuron 492,neuron 9552,neuron 2714,neuron 9557,neuron 9207,neuron 83815,neuron 9005,neuron 9013,neuron 10407,neuron 9187,neuron 468,neuron 12262,neuron 8992,neuron 10393,neuron 9630,neuron 16811,neuron 8996,neuron 10414,neuron 9709,neuron 9746,neuron 472,neuron 9009,neuron 9687,neuron 10424,neuron 9211,neuron 9195,neuron 484,neuron 480,neuron 9175,neuron 21338,neuron 21244,neuron 488,neuron 12257,neuron 9171,neuron 581,neuron 9025,neuron 9001,neuron 12243,neuron 9029,neuron 9883,neuron 9862,neuron 9935,neuron 9929,neuron 9899,neuron 10299,neuron 9878,neuron 9888,neuron 9755,neuron 9867,neuron 9797,neuron 9857,neuron 11802,neuron 11817,neuron 10377,neuron 11787,neuron 11792,neuron 10385,neuron 10367,neuron 10223,neuron 10208,neuron 11797,neuron 10372,neuron 13031,neuron 13036,neuron 16857,neuron 13025,neuron 12708,neuron 12425,neuron 16765,neuron 12964,neuron 16802,neuron 11182,neuron 16770,neuron 12451,neuron 12786,neuron 11213,neuron 2180,neuron 3823,neuron 12442,neuron 15680,neuron 12803,neuron 10768,neuron 48239,neuron 16223,Neuron 6718,neuron 11043,neuron 12402,neuron 12767,neuron 12736,neuron 16218,neuron 11062,neuron 11392,neuron 11934,neuron 11299,neuron 12822,neuron 16026,neuron 33306,neuron 11285,neuron 10971,neuron 21098,neuron 16185,neuron 10781,neuron 3838,neuron 11339,neuron 10776,neuron 3833,neuron 11172,neuron 16242,neuron 11468,neuron 11715,neuron 11597,neuron 11413,neuron 12239,neuron 12275,neuron 11944,neuron 10841,neuron 2216,neuron 2220,neuron 10986,neuron 3040,neuron 11657,neuron 3808,neuron 11011,neuron 8565,neuron 17387,neuron 6654,neuron 12321,neuron 12267,neuron 10796,neuron 2212,neuron 11682,neuron 10802,neuron 11320,neuron 2236,neuron 11403,neuron 11380
neuron 13025,0.380083,0.30189699999999997,0.26017199999999996,0.373688,0.0806333,0.340482,0.148929,0.234283,0.1158,0.24175500000000003,0.262694,0.274204,0.29293600000000003,0.32984600000000003,0.24825999999999998,0.18704,0.19884000000000002,0.284783,0.124823,0.367841,0.152568,0.105101,0.233767,0.340591,0.0709168,0.316126,0.11141,0.27263899999999996,0.25785,0.30905,0.20036199999999998,0.134766,0.123358,0.111044,0.272512,0.288005,0.33002800000000004,0.404908,0.312983,0.452816,0.171047,0.368295,0.242479,0.19226300000000002,0.377907,0.321184,0.00036082,0.203933,0.342965,0.37892,0.31651399999999996,0.220485,0.26726300000000003,0.21526599999999999,0.338764,0.31161500000000003,0.405267,0.388933,0.344013,0.29536599999999996,0.348987,0.42135900000000004,0.383265,0.329489,0.408893,0.50024,0.421051,0.544543,1.0,0.29331599999999997,0.154354,0.14771900000000002,0.128734,0.20385,0.154359,0.16311099999999998,0.297164,0.156302,0.23884899999999998,0.334281,0.29756900000000003,0.207098,0.34820300000000004,0.33794,0.24503899999999998,0.145065,0.18173399999999998,0.316682,0.264764,0.077785,0.23835,0.274206,0.18118800000000002,0.153061,0.30629,0.320286,0.4121,0.277233,0.39670500000000003,0.051383000000000005,0.159614,0.294662,0.11800000000000001,0.14233099999999999,0.307672,0.312725,0.22409400000000002,0.439957,0.247971,0.362872,0.114942,0.354071,0.315483,0.08339780000000001,0.321079,0.19811199999999998,-0.00387358,0.10478699999999999,0.318562,0.338582,0.375017,0.156158,0.20210799999999998,0.18557,0.350244,0.293,0.345269,0.310137,0.38082,0.34667800000000004,0.368199,0.320176,0.322938,0.359718,0.401408,0.3933,0.439435,0.532035,0.5056609999999999
neuron 12708,0.323415,0.447587,0.512202,0.524637,0.130876,0.404454,0.22184,0.32192,0.163852,0.311632,0.358709,0.389364,0.480572,0.342174,0.40527399999999997,0.27286900000000003,0.44549300000000003,0.267359,0.263849,0.361494,0.255069,0.186554,0.359007,0.370487,0.116435,0.41146800000000006,0.21778699999999998,0.37938299999999997,0.416181,0.163365,0.10783599999999999,0.0146635,-0.0285079,-0.031068400000000003,0.136621,0.26415,0.269402,0.32609499999999997,0.21890700000000002,0.307108,0.205558,0.180753,-0.00645334,-0.00747747,0.151923,0.125343,-0.113481,0.0150662,0.226613,0.23307199999999997,0.241694,0.0194678,0.0498642,0.0616044,0.198461,0.167601,0.22432600000000003,0.212031,0.131162,0.253052,0.1897,0.28920999999999997,0.30944299999999997,0.274966,0.23633600000000002,0.20864699999999997,0.0692895,0.305263,0.29331599999999997,1.0,0.176887,0.31011,0.187647,0.327072,0.195528,0.265733,0.41812299999999997,0.161051,0.21185,0.553327,0.3749,0.52994,0.40187399999999995,0.462775,0.276702,0.21986399999999998,0.280441,0.348466,0.347038,0.158582,0.503608,0.36486399999999997,0.263972,0.218377,0.39098,0.481742,0.42770600000000003,0.46216899999999994,0.47643100000000005,-0.0663297,0.0589194,0.07994710000000001,-0.0554087,-0.0259238,0.058202699999999996,0.115427,0.122262,0.319745,0.134943,0.241813,0.133099,0.19098299999999999,0.0531467,-0.134187,0.133714,-0.00566487,-0.265822,-0.160228,0.139658,0.150672,0.186324,0.0341985,0.037254,0.00102704,0.101461,0.0966081,0.144403,0.00740525,0.22793899999999997,0.142252,0.238485,0.0964211,0.212094,0.213101,0.260866,-0.0035794000000000004,0.225649,0.247295,0.260519
neuron 12425,0.40892,0.241696,0.209691,0.241281,0.606332,0.32853499999999997,0.13833199999999998,0.381884,0.5695100000000001,0.5810609999999999,0.373014,0.09157130000000001,0.204295,0.36343000000000003,0.371719,0.587912,0.363089,0.418525,0.11304600000000001,0.356491,0.386035,0.469743,0.367726,0.172095,0.45656899999999995,0.202854,0.19276600000000002,0.0810645,0.111186,-0.00147433,-0.0977238,-0.11582200000000001,-0.141798,-0.147542,-0.0122204,0.117648,0.16931600000000002,0.158673,0.061006899999999996,0.18933599999999998,0.167914,0.124633,-0.0624067,-0.059572,0.0920973,0.040441000000000005,-0.155672,-0.0512443,0.10569300000000001,0.0850396,0.0368719,-0.0176637,-0.0542418,-0.0593206,0.101566,0.07733949999999999,0.100513,0.139448,0.117227,0.169072,0.238906,0.166072,0.146549,0.130379,0.255983,0.0511399,-0.07049889999999999,0.12203299999999999,0.154354,0.176887,1.0,0.43163599999999996,0.537196,0.383968,0.636463,0.33939600000000003,0.400363,0.707997,0.395541,0.229436,0.35684299999999997,0.08035880000000001,0.356451,0.167377,0.10787999999999999,0.500255,0.112525,0.322316,0.403033,0.609682,0.2641,0.0826422,0.154342,0.642066,0.202497,0.303305,0.19523,0.218277,0.17764100000000002,-0.13423,-0.13174,-0.0121208,-0.0756253,-0.144241,-0.0351189,0.106268,0.127353,0.166355,0.221228,0.15002200000000002,0.125296,0.16530999999999998,0.007487899999999999,-0.107293,0.08301030000000001,-0.05430369999999999,-0.171251,-0.11598,0.0470522,0.0184137,0.07998999999999999,0.0023366999999999997,-0.050948900000000005,-0.0189544,0.069106,0.085454,0.159313,0.110026,0.17989000000000002,0.166415,0.210404,-0.05517180000000001,0.0914864,0.14407999999999999,0.289697,-0.060449199999999995,0.07675010000000002,0.159585,0.15633
neuron 16765,0.313104,0.371875,0.35313,0.33129400000000003,0.30457,0.349569,0.134284,0.517912,0.346565,0.34125300000000003,0.323701,0.20941300000000002,0.354783,0.325905,0.439663,0.376861,0.49932299999999996,0.436051,0.123047,0.38391,0.344416,0.30068,0.531913,0.32504299999999997,0.182726,0.362062,0.155659,0.202059,0.258096,0.0848587,-0.00966092,-0.027021499999999997,-0.06904600000000001,-0.0666904,0.061648,0.32119000000000003,0.30031399999999997,0.195247,0.135684,0.15553,0.30542199999999997,0.20906799999999998,0.018155,-0.060334500000000006,0.136158,0.0828399,-0.07381489999999999,0.030269900000000002,0.19366,0.18184,0.150083,-0.00588027,-0.0057818999999999995,0.00562211,0.190129,0.20374,0.21318800000000002,0.09483860000000001,0.0923999,0.13538,0.16375699999999999,0.195208,0.230823,0.23564899999999997,0.12886199999999998,0.147834,0.00525757,0.107235,0.14771900000000002,0.31011,0.43163599999999996,1.0,0.39315300000000003,0.5671390000000001,0.332443,0.570589,0.44034700000000004,0.33160300000000004,0.526686,0.333095,0.353117,0.21977199999999997,0.4215,0.295065,0.23523400000000003,0.53598,0.13683299999999998,0.282937,0.41518299999999997,0.36200000000000004,0.412245,0.179616,0.16811700000000002,0.339646,0.372582,0.389113,0.265892,0.404897,0.330952,-0.0942277,-0.0240082,0.03894980000000001,-0.0509974,-0.0633089,0.023059200000000002,0.183224,0.254272,0.12203399999999999,0.298582,0.154998,0.27125,0.27716399999999997,0.0861745,-0.0810369,0.13852799999999998,0.0329336,-0.090451,-0.0693507,0.15278,0.0900628,0.176143,0.0549391,-0.015810499999999998,0.00992113,0.147375,0.14841500000000002,0.25355700000000003,0.0964475,0.10388199999999999,0.07136619999999999,0.17752300000000001,0.00326153,0.132178,0.22573800000000002,0.222829,-0.026584800000000002,0.172067,0.15704200000000001,0.136165
neuron 12964,0.35298,0.206591,0.173028,0.288495,0.5796819999999999,0.24956399999999998,0.216115,0.38109299999999996,0.608542,0.512761,0.376764,0.0906839,0.174494,0.339544,0.355057,0.546411,0.44393,0.364817,0.23483400000000001,0.327412,0.41478100000000007,0.658959,0.43663100000000005,0.138215,0.432965,0.148162,0.35029,0.100853,0.106754,0.00702638,-0.0572008,-0.107136,-0.144515,-0.1499,0.00165066,0.159884,0.20871399999999998,0.110525,0.0463721,0.15168299999999998,0.162546,0.131063,-0.0825695,-0.15721400000000002,0.0110324,-0.0367881,-0.155391,-0.108107,0.103809,0.0865235,0.0647839,-0.08289919999999999,-0.08533339999999999,-0.0915835,0.100141,0.0704817,0.0645674,0.07125219999999999,0.08072869999999999,0.05531609999999999,0.116585,0.141928,0.113997,0.126755,0.128445,0.046918699999999994,-0.10301500000000001,0.107503,0.128734,0.187647,0.537196,0.39315300000000003,1.0,0.26547600000000005,0.6092350000000001,0.287263,0.261473,0.5429470000000001,0.353819,0.1954,0.293323,0.104833,0.287263,0.134403,0.181301,0.513339,0.24464299999999997,0.283945,0.350463,0.664787,0.197236,0.06771569999999999,0.28485900000000003,0.6330479999999999,0.14013399999999998,0.298587,0.151086,0.199941,0.175281,-0.1574,-0.08936060000000001,-0.056536699999999995,-0.09787269999999999,-0.148257,-0.0451287,0.0646714,0.128072,0.108502,0.162002,0.11841900000000001,0.11041600000000001,0.17991500000000002,-0.06751460000000001,-0.18274100000000001,0.0343806,-0.0957187,-0.184055,-0.19705799999999998,0.087252,0.0110807,0.08547060000000001,-0.00678768,-0.0969615,-0.11431300000000001,0.0788198,0.0742235,0.12066900000000001,0.051044099999999995,0.09919,0.0620172,0.14036400000000002,-0.103567,0.0181896,0.0872663,0.168524,-0.12018699999999999,0.0424836,0.0991285,0.0635773
neuron 16802,0.39465700000000004,0.443063,0.337069,0.306775,0.172317,0.379625,0.132178,0.5082840000000001,0.24850999999999998,0.28471199999999997,0.317727,0.213061,0.40721199999999996,0.348433,0.526131,0.323819,0.38396199999999997,0.5072810000000001,0.11296199999999999,0.409375,0.324518,0.168266,0.484583,0.354684,0.138069,0.426832,0.10159800000000001,0.174523,0.2367,0.0970219,-0.01167,-0.044451300000000006,-0.0764041,-0.0746909,0.07376100000000001,0.297769,0.329547,0.23955100000000001,0.205504,0.22675,0.279886,0.22666799999999998,0.04143019999999999,-0.031064099999999997,0.19151600000000002,0.157221,-0.059407600000000005,0.0632787,0.260326,0.20875700000000003,0.22524699999999998,0.075182,0.0514109,0.00931946,0.219507,0.24370999999999998,0.238087,0.17033299999999998,0.140041,0.22828400000000001,0.23408400000000001,0.253877,0.290003,0.24879099999999998,0.22178699999999998,0.165884,0.0324303,0.13919,0.20385,0.327072,0.383968,0.5671390000000001,0.26547600000000005,1.0,0.231136,0.616105,0.493438,0.270257,0.559814,0.414471,0.383421,0.219764,0.479042,0.375081,0.246973,0.413133,0.110624,0.390883,0.5112140000000001,0.24865900000000002,0.453956,0.164716,0.11075399999999999,0.24928000000000003,0.456437,0.472631,0.26505100000000004,0.41326899999999994,0.394796,-0.0827895,-0.0390147,0.0811749,-0.0145526,-0.0649246,0.05110119999999999,0.24650999999999998,0.275721,0.244923,0.336359,0.201258,0.24175,0.282064,0.12364800000000001,-0.0500228,0.19981400000000002,0.10650499999999999,-0.0867694,-0.00984418,0.178174,0.147585,0.22764600000000002,0.0538251,0.031365199999999996,0.06762280000000001,0.17457899999999998,0.165476,0.255848,0.159208,0.161523,0.155774,0.22653299999999998,0.0381696,0.153793,0.302551,0.278884,0.0222446,0.27677399999999996,0.248914,0.213827
neuron 11182,0.38256999999999997,0.181895,0.175938,0.268807,0.66933,0.252911,0.159689,0.3123,0.577484,0.570891,0.385847,0.0523977,0.173288,0.352171,0.310895,0.589371,0.326743,0.343943,0.193353,0.30086999999999997,0.323957,0.496709,0.326602,0.12043,0.53142,0.129832,0.291073,0.0613604,0.0871739,-0.0500047,-0.115575,-0.144617,-0.17866600000000002,-0.181269,-0.048204199999999996,0.069912,0.10440999999999999,0.113947,0.029633499999999997,0.18451199999999998,0.08103919999999999,0.0948066,-0.111823,-0.113187,0.0403854,-0.0095756,-0.174064,-0.12248099999999999,0.044262,0.031696499999999996,0.00237499,-0.110779,-0.104326,-0.15121099999999998,0.0291562,0.000718433,0.0285714,0.141734,0.08252369999999999,0.148009,0.196165,0.138096,0.12375699999999999,0.09739,0.219129,0.0125858,-0.13254200000000002,0.0869183,0.154359,0.195528,0.636463,0.332443,0.6092350000000001,0.231136,1.0,0.201154,0.29487199999999997,0.652254,0.344373,0.186894,0.324289,0.0981603,0.331648,0.10871199999999999,0.0941834,0.414229,0.178451,0.291538,0.327811,0.66676,0.17926199999999998,0.038481699999999994,0.20385899999999998,0.6957260000000001,0.10115299999999999,0.268185,0.158605,0.161684,0.15320599999999998,-0.19354000000000002,-0.141535,-0.06398530000000001,-0.139757,-0.171047,-0.0813724,0.039363999999999996,0.051713699999999994,0.146323,0.09803250000000001,0.116775,0.0314476,0.120117,-0.0400141,-0.162028,0.00618125,-0.136271,-0.21311799999999997,-0.180519,0.0150086,-0.036547199999999995,0.0156301,-0.08133860000000001,-0.108641,-0.15606099999999998,0.011610899999999999,0.00950015,0.0541965,0.0445402,0.165195,0.130511,0.185095,-0.11597400000000001,0.0277507,0.07627139999999999,0.234832,-0.144452,0.0105799,0.105563,0.0703365
neuron 16770,0.349867,0.384329,0.272071,0.265924,0.163704,0.330795,0.0417252,0.547894,0.29390700000000003,0.26772199999999996,0.241231,0.192301,0.36342800000000003,0.302653,0.43661000000000005,0.329059,0.415071,0.48901700000000003,0.014748500000000001,0.351081,0.356444,0.174102,0.46528,0.293885,0.11601800000000001,0.39272199999999996,0.041638999999999995,0.16303900000000002,0.196117,0.132012,0.00421815,-0.0290301,-0.0650317,-0.0584109,0.09755939999999999,0.405493,0.394068,0.23373200000000002,0.250093,0.16964300000000002,0.382805,0.28332199999999996,0.122204,-0.039545300000000005,0.212628,0.15771300000000002,0.038273699999999994,0.167578,0.264281,0.243616,0.198027,0.109122,0.0760625,0.105349,0.26846,0.314988,0.23485,0.16988499999999998,0.130174,0.182017,0.219271,0.215336,0.264087,0.25144099999999997,0.173664,0.21309499999999998,0.0917369,0.14326,0.16311099999999998,0.265733,0.33939600000000003,0.570589,0.287263,0.616105,0.201154,1.0,0.440716,0.224108,0.583361,0.328342,0.324278,0.141682,0.404221,0.348242,0.20130699999999999,0.463609,0.048725599999999994,0.296211,0.439478,0.246633,0.44798000000000004,0.169402,0.10333599999999998,0.236779,0.49124399999999996,0.43378,0.186847,0.36440100000000003,0.334974,-0.0787029,-0.0132917,0.0978419,-0.027501599999999998,-0.0462346,0.074557,0.248325,0.382619,0.178366,0.390288,0.202944,0.34988800000000003,0.307909,0.153799,-0.0534809,0.201372,0.150943,0.011043899999999999,0.053836199999999994,0.25161,0.21206999999999998,0.260893,0.0949265,0.00793266,0.116566,0.22956300000000002,0.245781,0.326205,0.158813,0.116596,0.114631,0.22868000000000002,0.07119210000000001,0.16375699999999999,0.314554,0.247196,0.122697,0.277658,0.23581799999999997,0.193555
neuron 12451,0.515594,0.419491,0.351618,0.453004,0.24201399999999998,0.52561,0.226856,0.406763,0.297475,0.42645200000000005,0.488146,0.281186,0.36735300000000004,0.499374,0.52686,0.36580100000000004,0.331237,0.428613,0.20361400000000002,0.55569,0.395009,0.24645300000000003,0.44004499999999996,0.368919,0.165574,0.35890500000000003,0.20190999999999998,0.287562,0.33319,0.162519,0.0682582,-0.0076235,0.034370099999999994,0.0407845,0.123123,0.266606,0.319096,0.323353,0.23547600000000002,0.306424,0.265997,0.22590300000000002,0.051528899999999996,0.0835684,0.280008,0.212412,-0.136954,0.0516183,0.30600700000000003,0.25935,0.246709,0.115602,0.102442,0.061079800000000004,0.265914,0.254778,0.291012,0.259008,0.209269,0.27524499999999996,0.271002,0.34573899999999996,0.352506,0.285063,0.331231,0.23337,0.0954265,0.257211,0.297164,0.41812299999999997,0.400363,0.44034700000000004,0.261473,0.493438,0.29487199999999997,0.440716,1.0,0.340885,0.499812,0.395477,0.554283,0.307162,0.604179,0.336702,0.272696,0.42603,0.245968,0.50359,0.707982,0.270304,0.41191700000000003,0.265496,0.22758699999999998,0.300781,0.35722600000000004,0.424569,0.351668,0.360821,0.371975,-0.0006769580000000001,0.0317714,0.116406,0.0245065,-0.018021799999999998,0.105715,0.243812,0.237105,0.306913,0.366095,0.269429,0.230539,0.264448,0.162899,0.00211289,0.256893,0.0767622,-0.179855,-0.09217189999999999,0.22414299999999998,0.22843000000000002,0.27474299999999996,0.09082960000000001,0.0680406,0.0523495,0.24785,0.214454,0.318581,0.164349,0.284316,0.21416500000000002,0.290783,0.119315,0.23271799999999998,0.297977,0.360033,0.0836164,0.26256999999999997,0.304127,0.269728
neuron 12786,0.432026,0.14169500000000002,0.135941,0.203927,0.5868720000000001,0.300935,0.0955732,0.361976,0.524473,0.637317,0.42289399999999994,-0.00373841,0.11675799999999999,0.35249899999999995,0.347987,0.634008,0.275012,0.412875,0.0830387,0.337009,0.407258,0.5274270000000001,0.35079499999999997,0.114251,0.47686300000000004,0.12116500000000001,0.135714,0.0328004,0.100712,-0.0537227,-0.128832,-0.156744,-0.20942600000000003,-0.20718899999999998,-0.05746669999999999,0.0527444,0.1255,0.125628,0.0201875,0.16981400000000002,0.13455699999999998,0.0770638,-0.102806,-0.0742212,0.07341239999999999,0.0305225,-0.157329,-0.0856247,0.028588799999999998,0.035675099999999994,-0.00173717,-0.0707409,-0.101989,-0.110152,0.0249342,-0.00119229,0.00785187,0.133134,0.08265510000000001,0.141748,0.194476,0.13832,0.11679400000000001,0.0665104,0.20923699999999998,-0.0226562,-0.11656400000000001,0.07115089999999999,0.156302,0.161051,0.707997,0.33160300000000004,0.5429470000000001,0.270257,0.652254,0.224108,0.340885,1.0,0.379813,0.139122,0.381571,-0.015230500000000001,0.311732,0.073099,0.046372199999999995,0.524047,0.056503099999999994,0.320877,0.376838,0.576789,0.12643900000000002,0.058534800000000005,0.119173,0.666447,0.081022,0.237539,0.178578,0.118778,0.115628,-0.189859,-0.17352599999999999,-0.060278599999999995,-0.12438900000000001,-0.190604,-0.0820602,0.0464118,0.0413331,0.13731500000000002,0.14785,0.120223,0.07422680000000001,0.107832,-0.00947433,-0.109096,0.045865699999999995,-0.111911,-0.15648099999999998,-0.136407,0.020778400000000002,-0.0304716,0.00747275,-0.0646662,-0.0847989,-0.07230650000000001,0.0274738,0.0184644,0.0661973,0.07377360000000001,0.152162,0.14485,0.18645799999999998,-0.107867,0.044088999999999996,0.07952999999999999,0.261204,-0.11698900000000001,-0.00125669,0.128397,0.087719
neuron 11213,0.45942299999999997,0.290813,0.20754499999999998,0.29851300000000003,0.266652,0.449283,0.101296,0.497381,0.326409,0.37391199999999997,0.438571,0.1051,0.24011,0.433569,0.405541,0.38037600000000005,0.313154,0.57548,0.097311,0.472588,0.388544,0.266997,0.44863400000000003,0.23184200000000002,0.23259000000000002,0.259875,0.099284,0.09991339999999999,0.175751,0.0823706,-0.039804,-0.056458,-0.08270860000000001,-0.07641460000000001,0.057037300000000006,0.2448,0.349016,0.22241,0.194237,0.21985900000000003,0.347765,0.27057800000000004,0.06742469999999999,0.0651191,0.24564499999999997,0.1709,-0.084244,0.051184600000000004,0.23354499999999997,0.196728,0.167888,0.0911328,0.0752003,0.0288906,0.215058,0.233641,0.217119,0.21028400000000003,0.16424,0.246119,0.264725,0.294781,0.248009,0.18060199999999998,0.266436,0.152907,0.0562056,0.165449,0.23884899999999998,0.21185,0.395541,0.526686,0.353819,0.559814,0.344373,0.583361,0.499812,0.379813,1.0,0.27577199999999996,0.445089,0.0318229,0.5156109999999999,0.249319,0.18093199999999998,0.47882399999999997,0.06310349999999999,0.47112600000000004,0.535421,0.303203,0.30657399999999996,0.11760699999999999,0.15281,0.345331,0.335513,0.32043,0.215837,0.259114,0.23235100000000003,-0.10984200000000001,-0.07493480000000001,0.0567889,-0.00876973,-0.06549119999999999,0.0496643,0.263489,0.316386,0.221135,0.422279,0.23779,0.318156,0.305261,0.181171,0.03138,0.241722,0.0932456,-0.0678859,-0.00392497,0.22127399999999997,0.16314,0.222769,0.0738694,0.058396699999999996,0.0782458,0.227696,0.215281,0.29195,0.22824899999999998,0.202337,0.222991,0.285623,0.0327447,0.16833499999999998,0.284455,0.329631,0.0986165,0.215662,0.23712600000000003,0.184361
neuron 2180,0.34384000000000003,0.548849,0.579774,0.48214700000000005,0.116092,0.436742,0.241229,0.314456,0.19369,0.274712,0.248716,0.39256599999999997,0.61479,0.356333,0.40789200000000003,0.22476999999999997,0.484941,0.303112,0.231329,0.397415,0.236558,0.16894800000000001,0.336173,0.41529499999999997,0.124056,0.501808,0.167176,0.326696,0.33057600000000004,0.184054,0.08889010000000001,0.0265732,-0.0165581,-0.0184027,0.176433,0.35685300000000003,0.29901300000000003,0.343335,0.282785,0.345022,0.252083,0.286594,0.07863880000000001,0.0274142,0.204573,0.21306599999999998,-0.0314058,0.10430899999999999,0.386629,0.333171,0.34497,0.105742,0.125584,0.10394,0.35255,0.320571,0.396367,0.315148,0.216941,0.28522,0.29029299999999997,0.323935,0.373058,0.350901,0.32204499999999997,0.304224,0.150054,0.33434899999999995,0.334281,0.553327,0.229436,0.333095,0.1954,0.414471,0.186894,0.328342,0.395477,0.139122,0.27577199999999996,1.0,0.319432,0.461829,0.375739,0.572987,0.31616700000000003,0.22411,0.230681,0.29706,0.340629,0.123688,0.600548,0.296529,0.18774000000000002,0.216718,0.5276109999999999,0.668602,0.386803,0.581067,0.536963,-0.0164296,0.0375222,0.152167,0.0101008,0.0270961,0.11289,0.271036,0.283325,0.35497399999999996,0.273997,0.309606,0.195693,0.309332,0.169905,-0.0220266,0.19783599999999998,0.10493499999999999,-0.13278,-0.0149744,0.24149600000000002,0.28933000000000003,0.31803899999999996,0.0808975,0.06195509999999999,0.0439682,0.250273,0.25043000000000004,0.296311,0.19695,0.311431,0.243162,0.308496,0.164939,0.224829,0.33671799999999996,0.346339,0.115123,0.332011,0.334545,0.374172
neuron 3823,0.5514,0.278957,0.261151,0.38513200000000003,0.271471,0.524609,0.25474,0.35720599999999997,0.28234000000000004,0.36640500000000004,0.457983,0.189479,0.309569,0.5103800000000001,0.444904,0.350602,0.252216,0.40055799999999997,0.171149,0.514089,0.323414,0.236171,0.40169,0.325783,0.188256,0.280837,0.18565,0.280375,0.353948,0.17793,0.0962297,-0.0108214,0.0358245,0.0314647,0.167156,0.238758,0.351236,0.31341199999999997,0.23144299999999998,0.32915500000000003,0.297092,0.23437,0.00473178,0.025888799999999997,0.22685500000000003,0.22831100000000001,-0.15377000000000002,-0.0240386,0.28360799999999997,0.261331,0.2862,0.108154,0.0867666,0.043637,0.24907800000000002,0.205627,0.24302800000000002,0.259493,0.178126,0.258565,0.278409,0.33073800000000003,0.35218,0.254394,0.30454000000000003,0.192446,0.0783227,0.273192,0.29756900000000003,0.3749,0.35684299999999997,0.353117,0.293323,0.383421,0.324289,0.324278,0.554283,0.381571,0.445089,0.319432,1.0,0.187662,0.600939,0.24478000000000003,0.321602,0.346695,0.298151,0.63289,0.5440560000000001,0.305687,0.236406,0.26849,0.254815,0.31461100000000003,0.24483000000000002,0.312425,0.372913,0.29065599999999997,0.34815100000000004,-0.00559522,0.042643,0.141526,0.00703372,-0.0140208,0.10776300000000001,0.220671,0.18260099999999999,0.368348,0.288199,0.299993,0.223137,0.254406,0.172631,-0.025789099999999995,0.23224499999999998,0.0610953,-0.22388899999999998,-0.144989,0.20257999999999998,0.23905300000000002,0.26131,0.121326,0.110562,0.0831657,0.222306,0.18611,0.24174400000000001,0.162031,0.25454099999999996,0.230067,0.331196,0.12467,0.268683,0.262825,0.401474,0.07702,0.199997,0.307977,0.24749000000000002
neuron 12442,0.156998,0.448014,0.465929,0.44877399999999995,0.0272562,0.26759499999999997,0.180541,0.12604500000000002,0.0181784,0.195556,0.16037300000000002,0.489254,0.48087399999999997,0.20496399999999998,0.310435,0.176591,0.40492399999999995,0.093749,0.15871300000000002,0.29080500000000004,0.0682153,0.00227748,0.210864,0.315444,0.00419538,0.417209,0.17702400000000001,0.35389299999999996,0.366487,0.147347,0.134849,0.00606088,-0.0109466,-0.0189395,0.162919,0.28453,0.21183400000000002,0.251793,0.20261300000000002,0.20796399999999998,0.0818009,0.12825799999999998,-0.029507,-0.119897,0.0443176,0.0877414,-0.186219,-0.0972502,0.21904899999999997,0.171976,0.17666500000000002,-0.0132243,0.043748699999999995,0.00649883,0.17961300000000002,0.186912,0.25913,0.11091600000000001,0.120823,0.105397,0.0659927,0.173862,0.301154,0.327927,0.10781900000000001,0.21399899999999997,0.0365541,0.253343,0.207098,0.52994,0.08035880000000001,0.21977199999999997,0.104833,0.219764,0.0981603,0.141682,0.307162,-0.015230500000000001,0.0318229,0.461829,0.187662,1.0,0.245104,0.500215,0.20555700000000002,0.0409665,0.266824,0.15829300000000002,0.229925,0.017850599999999998,0.5281939999999999,0.34055100000000005,0.171579,0.07072619999999999,0.406829,0.433461,0.357087,0.451957,0.437741,-0.0853244,0.06882200000000001,0.0472156,-0.07324839999999999,0.0129847,0.0485179,0.107831,0.0993105,0.193636,0.0460653,0.142628,0.00695929,0.198243,-0.015436400000000001,-0.310614,0.0251977,-0.0774692,-0.412182,-0.251768,0.035235,0.161246,0.126834,0.031782200000000004,-0.0632673,-0.11575099999999999,0.0837176,0.05925219999999999,0.169461,-0.0481462,0.182886,0.0834788,0.118102,0.0926273,0.161461,0.242779,0.146353,-0.0498336,0.248914,0.17415,0.149635
