,neuron 9557,neuron 9211,neuron 464,neuron 9630,neuron 9195,neuron 9187,neuron 9207,neuron 8992,neuron 468,neuron 9552,neuron 10414,neuron 9191,neuron 8996,neuron 83815,neuron 9746,neuron 9687,neuron 9709,neuron 16811,neuron 2714,neuron 10424,neuron 9013,neuron 492,neuron 476,neuron 10407,neuron 9005,neuron 472,neuron 12262,neuron 9009,neuron 10393,neuron 9175,neuron 488,neuron 480,neuron 21338,neuron 484,neuron 21244,neuron 9171,neuron 9001,neuron 9025,neuron 581,neuron 12257,neuron 12243,neuron 9029,neuron 9883,neuron 9862,neuron 9935,neuron 9929,neuron 10299,neuron 9899,neuron 9888,neuron 9755,neuron 9878,neuron 9797,neuron 9867,neuron 9857,neuron 11802,neuron 11817,neuron 10377,neuron 11787,neuron 11792,neuron 10367,neuron 10385,neuron 10208,neuron 10223,neuron 11797,neuron 10372,neuron 13031,neuron 13036,neuron 13025,neuron 16857,neuron 11715,neuron 12425,neuron 12321,neuron 11011,neuron 11182,neuron 11380,neuron 3823,neuron 12442,neuron 2216,neuron 16223,neuron 11043,neuron 12767,neuron 11320,neuron 12736,neuron 11468,neuron 2220,neuron 11392,neuron 16242,neuron 12708,neuron 11597,neuron 16802,neuron 11285,neuron 17387,neuron 12239,neuron 10781,neuron 11403,neuron 16218,neuron 8565,neuron 11299,neuron 10986,neuron 16026,neuron 11339,neuron 16185,neuron 16765,neuron 2212,neuron 11657,neuron 16770,neuron 3838,neuron 2180,neuron 12275,neuron 15680,neuron 48239,Neuron 6718,neuron 21098,neuron 3833,neuron 11682,neuron 11062,neuron 11934,neuron 10776,neuron 3040,neuron 11944,neuron 10796,neuron 10971,neuron 12964,neuron 10802,neuron 11413,neuron 12451,neuron 12786,neuron 11213,neuron 12803,neuron 10768,neuron 3808,neuron 12402,neuron 10841,neuron 33306,neuron 2236,neuron 12267,neuron 11172,neuron 12822,neuron 6654
neuron 16185,-0.12881800000000002,-0.0705055,-0.0609893,-0.0659156,-0.0611985,-0.0600953,-0.07287189999999999,-0.112318,-0.0725621,-0.11621,-0.19958900000000002,-0.07552139999999999,-0.11960699999999999,-0.126868,-0.07276110000000001,-0.0664416,-0.153392,-0.138902,-0.09339960000000001,-0.122099,-0.122787,-0.07739069999999999,-0.0693562,-0.0878686,-0.179991,-0.0792656,-0.0752214,-0.120583,-0.0595145,0.6908979999999999,0.597237,0.44565,0.44106599999999996,0.580062,0.447999,0.11531300000000001,0.187164,0.23586,0.130991,0.10399000000000001,-0.10270399999999999,-0.08191860000000001,-0.233481,-0.145988,-0.148903,-0.121001,-0.360089,-0.34476999999999997,0.227091,0.246935,0.264482,0.29936599999999997,0.311734,-0.0175385,0.346484,0.229863,0.29984,0.19611800000000001,0.308199,0.42984300000000003,0.409503,0.25245,0.337503,0.27880900000000003,0.328488,-0.0587941,0.00584007,-0.018241900000000002,-0.06694750000000001,-0.289222,-0.11892899999999999,0.588278,0.32963200000000004,-0.08843510000000002,0.344264,-0.0633953,-0.0489754,0.24086,-0.07979860000000001,-0.09286989999999999,-0.060699800000000005,-0.0238404,-0.06282090000000001,-0.119335,0.221971,-0.0187555,-0.0989154,-0.047388099999999996,-0.31261700000000003,-0.0177057,0.6329739999999999,0.270487,-0.309902,0.714571,0.41699899999999995,-0.10180399999999999,0.256465,-0.040130400000000004,0.111595,-0.014251699999999999,0.202726,1.0,-0.017408,0.417171,-0.07132519999999999,-0.0208177,0.235535,-0.016747900000000003,-0.368647,-0.019999799999999998,-0.15065599999999998,-0.0145215,0.38145300000000004,0.200293,0.30095700000000003,-0.13931300000000002,-0.0124633,0.21688000000000002,0.106575,-0.407508,0.33259299999999997,0.7310180000000001,-0.130727,0.369396,-0.274464,-0.0824565,-0.150502,-0.033071300000000005,-0.0650323,-0.024832299999999998,0.324869,-0.112298,0.20011700000000002,0.370395,0.0613851,0.5731970000000001,0.133806,-0.054730999999999995,0.27168000000000003
neuron 16765,0.355689,0.599328,0.430501,0.7295729999999999,0.622096,0.738352,0.74103,0.420121,0.548596,0.396192,0.137706,0.589947,0.471484,0.335574,0.704756,0.713597,0.235848,0.38150700000000004,0.242579,0.430529,0.46685200000000004,0.5813020000000001,0.656395,0.510243,0.189711,0.564186,0.679409,0.375849,0.62055,0.104396,0.21728499999999998,0.167319,0.12163199999999999,0.191092,0.127135,0.248166,0.255447,0.273584,0.376974,0.272253,0.10416099999999999,-0.0710641,-0.37860900000000003,-0.385221,-0.378506,-0.357164,-0.324312,-0.306397,0.27426,0.255419,0.24317800000000003,0.06276,0.07057460000000002,-0.0192362,0.202036,0.270954,0.21249,0.023998,0.0420006,0.171879,0.215567,0.0925809,0.07245610000000001,0.236275,0.190328,-0.156632,-0.168933,-0.158301,-0.150031,-0.416812,0.46533,0.05507530000000001,0.164614,0.482444,0.0203845,0.460682,0.691371,0.147869,0.512364,0.550904,0.734398,-0.184134,0.6550189999999999,-0.05523530000000001,0.138478,0.8409059999999999,0.05554780000000001,0.732125,-0.484497,0.895539,0.187383,0.0284767,-0.47287299999999993,0.153701,0.0547259,0.542812,0.22545199999999999,0.707415,-0.0449602,0.690554,0.172429,-0.017408,1.0,0.08345219999999999,-0.052281299999999996,0.855247,0.277667,0.784726,-0.432101,0.704961,0.24195300000000003,0.332455,0.102259,0.168769,0.29166,0.313909,0.8120689999999999,0.237258,-0.018880599999999997,-0.454583,0.0392727,0.171843,0.354335,0.11581300000000001,-0.453413,0.636521,0.286856,0.819818,0.665407,0.621397,0.155859,0.46596800000000005,0.141584,0.042014800000000005,-0.155944,0.0724207,0.33837,0.713711,0.0182043
neuron 2212,-0.08802819999999999,0.0222821,-0.00756289,0.013653899999999998,0.0363951,0.0451066,0.017487400000000004,-0.048260000000000004,0.00175494,-0.039015499999999995,-0.153345,0.0247578,-0.0557307,-0.03499,0.00633926,0.00465947,-0.119057,-0.0560928,-0.040918,-0.0627258,-0.06417590000000001,0.0110958,0.00011369,-0.00565637,-0.14232,0.00140214,-0.0111124,-0.047084,0.038216900000000005,0.576697,0.49167,0.425162,0.42940200000000006,0.5097649999999999,0.42268,0.162073,0.233145,0.23886999999999997,0.156564,0.150618,-0.0742781,-0.135228,-0.338673,-0.30151300000000003,-0.28952,-0.264884,-0.42644499999999996,-0.411267,0.23120700000000002,0.26058600000000004,0.263879,0.24775,0.230041,-0.049863,0.436083,0.402283,0.449779,0.21083200000000002,0.293007,0.553726,0.524763,0.672211,0.756367,0.32742,0.603191,0.0778262,0.042352999999999995,0.17318599999999998,0.0244116,-0.37416900000000003,-0.06509730000000001,0.42778999999999995,0.33179899999999996,-0.0161587,0.571749,-0.000579093,0.0493404,0.199392,0.00809273,-0.028398900000000005,0.0341594,-0.013686700000000001,0.0337159,-0.160613,0.177739,0.060724400000000005,-0.08484019999999999,0.0463344,-0.408063,0.0858817,0.43124700000000005,0.179753,-0.394432,0.431746,0.6601090000000001,-0.044138699999999996,0.30254000000000003,0.0459206,0.111872,0.0898408,0.172982,0.417171,0.08345219999999999,1.0,-0.0884117,0.0721642,0.242225,0.0854562,-0.43396999999999997,0.0612248,-0.113873,0.0450233,0.306902,0.18303,0.26900300000000005,-0.094125,0.08167569999999999,0.226444,0.117181,-0.48392700000000005,0.842551,0.419138,-0.07572569999999999,0.6918529999999999,-0.376605,-0.010323100000000002,-0.11241199999999998,0.0460451,0.0268052,0.0458778,0.35994699999999996,-0.0479713,0.16453800000000002,0.283217,0.149829,0.379287,0.143895,0.0422524,0.174269
neuron 11657,0.0218871,-0.048344,0.0647889,-0.0368246,-0.0434941,-0.0241778,-0.0365148,-0.0186011,0.029033499999999997,-0.014280200000000002,0.00848304,-0.063801,-0.028512,-0.00428188,-0.0110824,-0.0285231,-0.0193432,-0.0643682,0.139212,0.041907599999999996,-0.0503965,-0.020739700000000003,-0.00423055,-0.0970572,-0.0185524,-0.0559384,-0.0104046,-0.0109685,-0.056122000000000005,-0.0590876,0.0128292,0.08225489999999999,-0.015933199999999998,0.0213517,-0.0147083,0.0885318,-0.031360400000000004,0.00461965,0.0178967,0.093814,0.28971399999999997,0.11271400000000001,0.0704889,-0.00236839,-0.0113236,-0.0355789,-0.101376,-0.0642388,0.037233800000000004,0.0237982,0.0376538,0.0956625,0.06580319999999999,0.59622,0.00711232,-0.0302235,-0.0165627,-0.116809,-0.111695,-0.0724595,-0.084228,-0.0924527,-0.08715239999999999,0.0633668,-0.0805187,-0.17505199999999999,-0.146081,-0.235132,-0.26469899999999996,0.0904046,0.0167653,-0.0953019,0.0151815,-0.00596856,-0.142707,0.0792145,-0.0616202,0.056607000000000005,-0.0278428,-0.0441785,-0.0502115,-0.136148,-0.0296962,0.0533752,0.061038800000000004,-0.0460583,0.397663,-0.0730258,0.026538599999999996,-0.055328199999999994,0.016918400000000004,-0.10318699999999999,0.0655342,0.00261395,-0.10207999999999999,0.05693480000000001,0.00875865,-0.044920499999999995,0.11961199999999998,-0.0902182,0.0726999,-0.07132519999999999,-0.052281299999999996,-0.0884117,1.0,-0.0492224,0.033423,-0.0531552,-0.057060400000000004,-0.0104154,0.0557455,0.0917271,0.021053799999999998,0.0989439,0.0428152,0.00670656,-0.0504858,-0.00661011,0.196175,-0.107091,-0.11405699999999999,0.0116877,0.0117945,-0.09303600000000001,0.0490291,-0.034198400000000004,0.015275899999999999,-0.0256745,-0.0436295,-0.0107625,-0.0266372,0.00332249,0.061277,0.00751857,-0.172652,-0.0889314,0.0507983,-0.0581484,-0.105968
neuron 16770,0.381429,0.601984,0.46255100000000005,0.701097,0.617259,0.732766,0.726035,0.435094,0.580105,0.408506,0.155088,0.587009,0.49787,0.36608,0.656892,0.705078,0.24005100000000001,0.40513000000000005,0.269356,0.43768500000000005,0.47573999999999994,0.563349,0.6519729999999999,0.491551,0.20031300000000002,0.561692,0.684446,0.39849,0.6325970000000001,0.09295980000000001,0.204752,0.190781,0.125065,0.1812,0.12750799999999998,0.287223,0.24382600000000001,0.287288,0.358092,0.309724,0.131803,-0.06122759999999999,-0.358158,-0.361716,-0.35217,-0.33765,-0.308794,-0.294032,0.310381,0.28783800000000004,0.276775,0.0717346,0.0640358,0.00668494,0.20060799999999998,0.284517,0.229731,0.0266654,0.0461091,0.154454,0.215275,0.0830213,0.0601019,0.251736,0.186331,-0.157317,-0.175752,-0.164607,-0.157317,-0.389344,0.45010100000000003,0.055420000000000004,0.176867,0.473592,-0.00221396,0.47774300000000003,0.656848,0.166443,0.543492,0.586715,0.710856,-0.182098,0.616224,-0.0296553,0.152049,0.8351569999999999,0.0620567,0.6702,-0.42995900000000004,0.864664,0.200222,0.048339599999999996,-0.387493,0.151385,0.0325552,0.545636,0.260282,0.680661,-0.0439974,0.650863,0.17607,-0.0208177,0.855247,0.0721642,-0.0492224,1.0,0.294926,0.723096,-0.408016,0.739163,0.23592600000000002,0.32000500000000004,0.0870227,0.185813,0.30385100000000004,0.314155,0.786062,0.24384699999999998,-0.010713799999999999,-0.41948,0.027357599999999996,0.167626,0.343671,0.106775,-0.390405,0.667035,0.269949,0.818499,0.617165,0.671085,0.15298,0.44919499999999996,0.160143,0.0433282,-0.15527,0.077468,0.325862,0.692782,0.0210118
neuron 3838,0.046176199999999994,0.11878499999999999,0.22561399999999998,0.185473,0.124327,0.207019,0.194109,0.107804,0.184363,0.0981419,-0.0246432,0.109653,0.0469773,0.0780635,0.168077,0.17836300000000002,0.00582725,0.0589244,0.192168,0.0764985,0.049535199999999995,0.10169299999999999,0.128564,0.076865,-0.0109601,0.101053,0.162733,0.0859763,0.133135,0.355097,0.389621,0.309777,0.352161,0.413866,0.343627,0.6137729999999999,0.589566,0.880808,0.625332,0.599735,0.185167,0.352817,-0.226241,-0.221518,-0.22261599999999998,-0.181223,-0.212604,-0.212081,0.742548,0.797986,0.75755,0.298121,0.273624,0.102828,0.591226,0.5766680000000001,0.59738,0.284947,0.370182,0.45537299999999997,0.42766499999999996,0.203101,0.24371700000000002,0.45887700000000003,0.386922,-0.108108,-0.0616163,-0.132746,-0.137966,-0.262463,0.0829465,0.386386,0.631744,0.112575,0.10946900000000001,0.219007,0.150112,0.7053689999999999,0.110799,0.10591700000000001,0.16103800000000001,-0.11389500000000001,0.125608,0.356049,0.695435,0.261344,0.190142,0.136061,-0.28391700000000003,0.258353,0.393329,0.43941800000000003,-0.265474,0.401239,0.167426,0.138712,0.761408,0.162924,0.162198,0.17482799999999998,0.641644,0.235535,0.277667,0.242225,0.033423,0.294926,1.0,0.219045,-0.29883899999999997,0.300757,0.0258188,0.323219,0.33203699999999997,0.696666,0.5899949999999999,0.043305699999999996,0.259448,0.684405,0.189931,-0.307715,0.179988,0.400519,0.0654894,0.32352,-0.249098,0.11584000000000001,0.0264449,0.297468,0.12506099999999998,0.269221,0.54051,0.0751462,0.708929,0.314247,-0.109652,0.45090699999999995,0.734777,0.15298599999999998,0.35017
neuron 2180,0.365577,0.725824,0.349109,0.606943,0.762784,0.84035,0.68062,0.361033,0.401344,0.367397,0.140225,0.653983,0.477338,0.311759,0.628616,0.8224469999999999,0.23564899999999997,0.342968,0.192998,0.37796399999999997,0.43675600000000003,0.6969770000000001,0.7856270000000001,0.647584,0.186871,0.700435,0.638676,0.340283,0.759001,0.0961939,0.223615,0.229688,0.12229300000000001,0.20549299999999998,0.12986199999999998,0.20731799999999997,0.190607,0.211637,0.312542,0.23774,0.056017899999999995,-0.12394300000000001,-0.414358,-0.43768999999999997,-0.439809,-0.39292,-0.400897,-0.37927,0.256803,0.23218899999999998,0.216263,0.0559379,0.054781100000000006,-0.0118892,0.193018,0.27315500000000004,0.217203,0.0282038,0.0586639,0.165938,0.206404,0.0847342,0.06755130000000001,0.29475500000000004,0.191857,-0.15016400000000002,-0.175545,-0.13938499999999998,-0.142744,-0.483109,0.39389,0.0572143,0.141894,0.43425,0.0159352,0.325967,0.8713290000000001,0.11034100000000001,0.485545,0.524501,0.8787870000000001,-0.17847000000000002,0.8270120000000001,-0.12136400000000001,0.0970211,0.886323,0.036505300000000004,0.8530989999999999,-0.51483,0.7624569999999999,0.191248,0.0368644,-0.490886,0.144569,0.046385199999999994,0.439467,0.22490500000000002,0.879791,-0.0673963,0.8305620000000001,0.136048,-0.016747900000000003,0.784726,0.0854562,-0.0531552,0.723096,0.219045,1.0,-0.48472600000000005,0.5341899999999999,0.22632800000000003,0.23449299999999998,0.0804715,0.139192,0.314114,0.287142,0.935923,0.15428699999999998,-0.0373049,-0.501145,0.049862800000000006,0.158119,0.326907,0.10878900000000001,-0.46844399999999997,0.649989,0.260357,0.6113850000000001,0.834083,0.577625,0.138975,0.443975,0.11392000000000001,0.0301389,-0.142156,0.0736194,0.242304,0.886719,0.0169637
neuron 12275,-0.42112200000000005,-0.546616,-0.37947800000000004,-0.392347,-0.508058,-0.485785,-0.396798,-0.378994,-0.380443,-0.39420700000000003,-0.390162,-0.552178,-0.507991,-0.444111,-0.411864,-0.483696,-0.390202,-0.459862,-0.322356,-0.417285,-0.46141000000000004,-0.518804,-0.5050520000000001,-0.507447,-0.389839,-0.521447,-0.387652,-0.421159,-0.506274,-0.381762,-0.400973,-0.421562,-0.410433,-0.40967700000000007,-0.405435,-0.140026,-0.26968400000000003,-0.291842,-0.277016,-0.176499,-0.203402,0.066924,0.5109,0.46535299999999996,0.430645,0.45159799999999994,0.677519,0.769964,-0.23559699999999997,-0.269013,-0.240682,-0.335755,-0.358662,-0.0768464,-0.283298,-0.298586,-0.312971,-0.32257800000000003,-0.350964,-0.3703,-0.380463,-0.523937,-0.47611899999999996,-0.380604,-0.37500700000000003,-0.6506430000000001,-0.663617,-0.52582,-0.5997020000000001,0.593934,-0.419709,-0.37014,-0.227602,-0.453136,-0.543572,-0.371721,-0.519877,-0.18003,-0.521044,-0.49122299999999997,-0.49736099999999994,-0.499087,-0.550495,0.0349192,-0.19702999999999998,-0.46887700000000004,-0.18322,-0.526934,0.550786,-0.43528500000000003,-0.38835,-0.33420900000000003,0.693822,-0.362054,-0.499389,-0.42150200000000004,-0.303512,-0.48686999999999997,-0.310894,-0.540632,-0.14749500000000001,-0.368647,-0.432101,-0.43396999999999997,-0.057060400000000004,-0.408016,-0.29883899999999997,-0.48472600000000005,1.0,-0.389252,-0.398233,-0.30448600000000003,-0.405549,-0.195937,-0.35314,-0.399907,-0.48061899999999996,-0.258167,-0.236684,0.8210129999999999,-0.477638,-0.365317,-0.403742,-0.395378,0.5877479999999999,-0.518983,-0.393878,-0.384736,-0.541276,-0.387651,-0.24237199999999998,-0.48181899999999994,-0.211986,-0.405213,-0.52313,-0.337714,-0.271201,-0.515601,-0.342711
neuron 15680,0.489429,0.37698899999999996,0.695554,0.758704,0.38618800000000003,0.49360200000000004,0.7344149999999999,0.5748770000000001,0.801334,0.552467,0.219871,0.389947,0.466843,0.45139700000000005,0.668223,0.457841,0.330992,0.442726,0.45495399999999997,0.5498770000000001,0.476047,0.373417,0.411509,0.30656,0.269888,0.372271,0.731379,0.503698,0.39942,0.10638099999999999,0.207461,0.17962899999999998,0.13750199999999999,0.185882,0.138382,0.337392,0.353867,0.288479,0.463164,0.347717,0.20984299999999997,-0.052354,-0.344432,-0.34666399999999997,-0.341196,-0.318919,-0.32109899999999997,-0.307413,0.287936,0.273624,0.254853,0.0878769,0.0804312,0.028926599999999997,0.185676,0.226902,0.187695,-0.00526373,0.0008637580000000001,0.147505,0.185885,0.0720215,0.06309400000000001,0.22065500000000002,0.169185,-0.166625,-0.184611,-0.17928,-0.178958,-0.36506,0.608561,0.0481691,0.17423,0.614267,-0.014678100000000001,0.758184,0.426282,0.188435,0.564681,0.602604,0.49210200000000004,-0.198537,0.380536,-0.0518476,0.177377,0.583771,0.12925,0.48053900000000005,-0.391955,0.766907,0.205485,0.00159961,-0.363534,0.161964,0.0308118,0.698633,0.24251,0.470578,-0.00943292,0.463343,0.22697199999999998,-0.019999799999999998,0.704961,0.0612248,-0.0104154,0.739163,0.300757,0.5341899999999999,-0.389252,1.0,0.37572,0.527383,0.109287,0.24193699999999999,0.293027,0.47253199999999995,0.547787,0.31017,0.0205313,-0.40566399999999997,0.0146813,0.181757,0.518216,0.0772572,-0.362388,0.610561,0.42043500000000006,0.835765,0.40429,0.8624879999999999,0.128832,0.536838,0.188691,0.0780207,-0.16735999999999998,0.0640831,0.43538599999999994,0.447583,0.00126339
neuron 48239,0.605056,0.230994,0.5508810000000001,0.378216,0.211963,0.227604,0.347866,0.728692,0.566225,0.759732,0.7583439999999999,0.21355900000000003,0.411699,0.6141949999999999,0.378411,0.253758,0.82021,0.512133,0.523922,0.639632,0.482388,0.28018699999999996,0.265415,0.183364,0.786798,0.250148,0.444738,0.685816,0.209236,-0.0994203,0.010721099999999999,0.043336599999999996,-0.0863966,0.00494976,-0.08558500000000001,0.05883719999999999,0.150574,0.0120307,0.197283,0.0741567,0.282202,-0.17059000000000002,-0.370975,-0.385285,-0.383809,-0.35583200000000004,-0.34976199999999996,-0.350025,0.027883799999999997,0.0108478,0.0108379,-0.0989655,-0.097183,0.0180725,-0.010314299999999998,-0.011071600000000001,-0.0123973,-0.128306,-0.122563,-0.0557082,-0.052170299999999996,-0.113113,-0.11876199999999999,0.075077,-0.056390300000000004,-0.280896,-0.31826,-0.312863,-0.273621,-0.40797,0.70043,-0.103754,-0.026078399999999998,0.664821,-0.16883099999999998,0.551642,0.20578000000000002,-0.0220828,0.48475799999999997,0.467642,0.246592,-0.297143,0.241569,-0.18489,-0.022104099999999998,0.238146,0.197107,0.251225,-0.43191499999999994,0.27229000000000003,-0.023894099999999998,-0.124877,-0.39407,-0.0522178,-0.13345,0.587123,0.00326148,0.25899099999999997,-0.177893,0.187158,0.00976544,-0.15065599999999998,0.24195300000000003,-0.113873,0.0557455,0.23592600000000002,0.0258188,0.22632800000000003,-0.398233,0.37572,1.0,0.334692,-0.109423,0.0163476,0.0866414,0.859079,0.21439899999999998,0.042528199999999995,-0.137309,-0.40409,-0.13663599999999998,-0.036468099999999996,0.862268,-0.08262710000000001,-0.389457,0.40216399999999997,0.922791,0.312728,0.245469,0.37748699999999996,-0.0495896,0.6284529999999999,-0.0160065,-0.141239,-0.268547,-0.0939485,0.11231400000000001,0.234004,-0.12347000000000001
Neuron 6718,0.201022,0.123503,0.6131260000000001,0.322982,0.11520899999999999,0.16904,0.270361,0.385318,0.50259,0.343497,0.166475,0.11783900000000001,0.140783,0.214162,0.250111,0.139382,0.225165,0.205496,0.734172,0.260708,0.157228,0.11439200000000001,0.115175,0.0729364,0.210589,0.11280599999999999,0.270305,0.286771,0.124616,0.10625599999999999,0.191937,0.102501,0.131049,0.186601,0.13444,0.395873,0.577465,0.30277,0.582322,0.39343,0.441749,-0.007987000000000001,-0.25542,-0.268967,-0.264534,-0.248587,-0.246367,-0.24464899999999998,0.286269,0.283507,0.269571,0.108449,0.116908,0.09034360000000001,0.179757,0.174572,0.168321,-0.034118199999999994,-0.023183900000000004,0.146333,0.130364,0.0575562,0.05293490000000001,0.136918,0.11552899999999999,-0.18733699999999998,-0.182729,-0.22303699999999999,-0.21400999999999998,-0.28348,0.340034,0.0241361,0.191236,0.391388,-0.022054900000000002,0.641799,0.186024,0.24509699999999998,0.279671,0.26266100000000003,0.181517,-0.199541,0.143172,-0.0344966,0.25051599999999996,0.269625,0.41325500000000004,0.21160900000000002,-0.2985,0.346326,0.170132,-0.0112228,-0.276502,0.161104,0.0296264,0.36283200000000004,0.233513,0.190019,0.0380392,0.208777,0.328651,-0.0145215,0.332455,0.0450233,0.0917271,0.32000500000000004,0.323219,0.23449299999999998,-0.30448600000000003,0.527383,0.334692,1.0,0.14918499999999998,0.34371,0.23545700000000003,0.335188,0.236416,0.5132939999999999,0.0814524,-0.313877,0.00304597,0.19303199999999998,0.36997199999999997,0.0597481,-0.283624,0.25016900000000003,0.355756,0.414325,0.164536,0.45304300000000003,0.12620699999999999,0.277751,0.276948,0.11190699999999999,-0.174057,0.059212,0.585561,0.188922,-0.023918599999999998
neuron 21098,-0.110241,-0.00325797,0.0237644,-0.00362802,-0.00160821,0.00800294,-0.00153821,-0.051534800000000006,0.013977100000000001,-0.0365158,-0.183103,-0.0123933,-0.074887,-0.0661745,-0.00942319,-0.018034599999999998,-0.13911800000000002,-0.07977970000000001,0.00108846,-0.0735059,-0.0859125,-0.020435,-0.0293067,-0.0767003,-0.168965,-0.046835,-0.029409300000000003,-0.0436304,0.00164415,0.46880600000000006,0.501041,0.340746,0.603588,0.533017,0.59747,0.233663,0.253132,0.327748,0.22250599999999998,0.219504,-0.059211099999999996,-0.12243399999999999,-0.287756,-0.23337199999999997,-0.22628,-0.21710300000000002,-0.404006,-0.389406,0.310525,0.346785,0.33469099999999996,0.640455,0.667243,0.12906099999999998,0.296061,0.220032,0.275459,0.0310879,0.0705046,0.331811,0.291114,0.32057399999999997,0.357072,0.234762,0.266764,-0.0735967,0.102285,-0.08003049999999999,-0.11558800000000001,-0.30993899999999996,-0.061726300000000005,0.18415,0.354143,0.0179986,0.222794,0.0454358,0.0444892,0.326548,0.0253992,-0.018089400000000002,0.023461000000000003,0.163018,0.0287519,-0.16051500000000002,0.324735,0.0806173,-0.0471636,0.0485714,-0.332836,0.112701,0.48818599999999995,0.0648801,-0.335455,0.590497,0.33666799999999997,-0.0246152,0.28229299999999996,0.0245053,0.37327899999999997,0.0851048,0.32174,0.38145300000000004,0.102259,0.306902,0.021053799999999998,0.0870227,0.33203699999999997,0.0804715,-0.405549,0.109287,-0.109423,0.14918499999999998,1.0,0.337149,0.300991,-0.09524239999999999,0.0935701,0.284037,0.343587,-0.428796,0.205017,0.580919,-0.0725154,0.217542,-0.323287,0.0115398,-0.104039,0.077142,0.0177502,0.09667260000000001,0.180375,-0.047821499999999996,0.30241799999999996,0.9442309999999999,0.00867427,0.160933,0.299075,0.036837699999999994,0.06797610000000001
neuron 3833,0.016364700000000003,0.0674672,0.20616700000000002,0.101012,0.0711181,0.104155,0.103468,0.0729967,0.154107,0.08408869999999999,-0.028158799999999998,0.06287809999999999,0.0243305,0.0654494,0.0792525,0.0721108,-0.0105821,0.0508339,0.21489899999999998,0.042257199999999995,0.0217506,0.0550956,0.0557149,0.0112165,-0.021047999999999997,0.0476969,0.0921525,0.0796929,0.0794423,0.330457,0.391016,0.326291,0.357632,0.401858,0.350984,0.827991,0.550354,0.687113,0.582212,0.78195,0.321614,0.252289,-0.17106400000000002,-0.21158600000000002,-0.214104,-0.198749,-0.137554,-0.16189,0.728417,0.718199,0.7354729999999999,0.309929,0.281879,0.201277,0.519979,0.42545600000000006,0.447776,0.166568,0.218865,0.370701,0.310639,0.156281,0.184872,0.384418,0.29315,-0.121895,-0.0726948,-0.14463499999999999,-0.162724,-0.21793200000000001,0.0506913,0.27361599999999997,0.6229520000000001,0.118282,0.059409199999999995,0.200462,0.0857954,0.815959,0.108977,0.0921303,0.0939823,-0.11425999999999999,0.07511910000000001,0.11867899999999999,0.779209,0.15012999999999999,0.365319,0.09093419999999999,-0.264691,0.17303,0.417861,0.26776,-0.21428699999999998,0.395581,0.122511,0.0897002,0.6419199999999999,0.08070210000000001,0.184374,0.121647,0.9254760000000001,0.200293,0.168769,0.18303,0.0989439,0.185813,0.696666,0.139192,-0.195937,0.24193699999999999,0.0163476,0.34371,0.337149,1.0,0.5318189999999999,0.0439337,0.17001,0.608627,0.213902,-0.22341399999999997,0.11841800000000001,0.415912,0.0537563,0.203025,-0.22460500000000003,0.0854495,0.0215799,0.199913,0.0663715,0.236136,0.45583900000000005,0.060506399999999995,0.7973720000000001,0.329884,-0.12168599999999999,0.318416,0.660984,0.0920569,0.23331999999999997
neuron 11682,0.09518120000000001,0.213209,0.23129299999999997,0.201,0.233413,0.26124,0.222057,0.142479,0.209506,0.14252,0.025934699999999998,0.20316800000000002,0.128297,0.141808,0.19351,0.240213,0.0569016,0.136532,0.183749,0.13215,0.119959,0.21049099999999998,0.220518,0.16098099999999999,0.040075099999999995,0.19414700000000001,0.200847,0.152444,0.236004,0.4432,0.551387,0.547715,0.394642,0.513875,0.395312,0.470128,0.384284,0.577353,0.480333,0.471998,0.11013800000000001,0.140079,-0.261277,-0.24840900000000002,-0.23050500000000002,-0.181004,-0.320833,-0.315996,0.629517,0.6194430000000001,0.6417649999999999,0.267835,0.24178000000000002,0.12673199999999998,0.6564180000000001,0.674502,0.664369,0.385615,0.5555100000000001,0.5536949999999999,0.5382899999999999,0.20377699999999999,0.23455399999999998,0.8228219999999999,0.467471,-0.092553,-0.08693279999999999,-0.09832300000000001,-0.114876,-0.301126,0.135468,0.486422,0.62968,0.19616,0.114347,0.21985100000000002,0.242179,0.528012,0.196793,0.188777,0.240779,-0.100049,0.23613499999999998,0.148634,0.47673699999999997,0.30220199999999997,0.10873800000000002,0.221191,-0.326374,0.267662,0.5546810000000001,0.5644100000000001,-0.30948200000000003,0.48988999999999994,0.18265499999999998,0.171908,0.657746,0.24736,0.0984054,0.24183000000000002,0.504258,0.30095700000000003,0.29166,0.26900300000000005,0.0428152,0.30385100000000004,0.5899949999999999,0.314114,-0.35314,0.293027,0.0866414,0.23545700000000003,0.300991,0.5318189999999999,1.0,0.11673,0.325087,0.374166,0.126123,-0.372695,0.18818800000000002,0.52367,0.131187,0.409339,-0.281323,0.196602,0.08417050000000001,0.274049,0.21943600000000002,0.292036,0.49584799999999996,0.153253,0.491809,0.258862,-0.0705815,0.51776,0.441222,0.24340599999999998,0.46
