"","593376","593396","593418","593494","593514","593539","593617","593640","593698","593738","593794","593816","593857","593896","593960","593984","594025","594065","594132","594196","594234","594272","594312","594369","594407","594426","594464","594519","594556","594594","594631","594670","594732","594752","594771","594844","594863","594882","594944","594990","595010","595051","595070","595094","595132","595155","595193","595236","595257","595276","595316","595337","595359","595379","595460","595497","595517","595539","595599","595640","595662","595703","595782","595805","595881","595899","595919","596012","596031","596054"
"593738",-0.518913,0.67364,-0.0423584,0.06812,0.740485,-0.0483874,0.487535,0.466875,0.0597943,1,0.928472,0.537568,-0.239853,0.453475,-0.20908,0.057373,0.480868,0.0763583,0.563027,-0.565398,0.562898,0.118357,-0.0792823,-0.545401,0.0686048,-0.0104941,0.663149,0.103349,0.503839,-0.102787,0.492004,0.0946238,-0.0797986,0.512364,0.00809273,-0.0278428,0.543492,0.110799,0.485545,-0.521044,0.564681,0.484758,0.279671,0.0253992,0.108977,0.196793,0.593229,0.498621,0.0921087,-0.0665048,-0.531541,-0.0260203,0.104319,0.587241,0.00854459,-0.513779,0.80656,0.506284,0.535794,0.496666,0.615859,0.0458077,0.781016,0.0735651,-0.0226533,-0.184221,-0.033092,0.169479,0.506413,-0.0957839
"593794",-0.458066,0.675486,-0.0514219,0.0487915,0.715761,-0.0791778,0.496209,0.495211,0.0463859,0.928472,1,0.575277,-0.252085,0.486122,-0.172528,0.0408219,0.517774,0.0659429,0.60791,-0.535429,0.621821,0.0992445,-0.0707084,-0.510418,0.0438715,-0.0415596,0.714014,0.0994854,0.539108,-0.120084,0.535279,0.0758144,-0.0928699,0.550904,-0.0283989,-0.0441785,0.586715,0.105917,0.524501,-0.491223,0.602604,0.467642,0.262661,-0.0180894,0.0921303,0.188777,0.571387,0.538456,0.0862486,-0.0875047,-0.499535,-0.0560284,0.0624,0.577294,-0.0119102,-0.487606,0.863787,0.511952,0.579449,0.516977,0.668522,0.0168439,0.779683,0.0550602,-0.0392149,-0.193647,-0.0441239,0.157164,0.549429,-0.0873792
"593816",-0.497513,0.421312,0.012395,0.0902557,0.443034,-0.020913,0.306892,0.925994,0.0644334,0.537568,0.575277,1,-0.193619,0.880859,-0.145313,0.0496952,0.823401,0.0386044,0.872087,-0.53275,0.744919,0.129818,-0.0100726,-0.509738,0.0868444,0.00714536,0.479966,0.154126,0.855759,-0.110088,0.846168,0.0875434,-0.0606998,0.734398,0.0341594,-0.0502115,0.710856,0.161038,0.878787,-0.497361,0.492102,0.246592,0.181517,0.023461,0.0939823,0.240779,0.296238,0.88194,0.0940252,-0.0721075,-0.504782,0.00733333,0.103782,0.339784,0.0580865,-0.470962,0.749093,0.274914,0.595688,0.922439,0.563936,0.09824,0.485648,0.0606156,-0.0274909,-0.159952,0.0155243,0.17952,0.927865,-0.0225632
"593857",-0.400116,-0.274532,-0.0860257,-0.105837,-0.252597,0.0164426,-0.202425,-0.185163,-0.112249,-0.239853,-0.252085,-0.193619,1,-0.180118,-0.245383,-0.105264,-0.187296,-0.200316,-0.191269,-0.403147,-0.185592,0.0241259,-0.0445798,-0.427554,-0.0122165,0.073925,-0.241995,-0.0907694,-0.185995,0.00220825,-0.187413,-0.13524,-0.0238404,-0.184134,-0.0136867,-0.136148,-0.182098,-0.113895,-0.17847,-0.499087,-0.198537,-0.297143,-0.199541,0.163018,-0.11426,-0.100049,-0.278905,-0.17787,-0.128057,-0.019751,-0.527157,-0.0250113,-0.0206401,-0.275007,-0.0741117,-0.419682,-0.230823,-0.298077,-0.19427,-0.190126,-0.205935,-0.126939,-0.263942,-0.104885,0.17225,0.399605,-0.100607,-0.146505,-0.188353,-0.0161861
"593896",-0.541466,0.388545,-0.00563882,0.0753107,0.365104,-0.0282873,0.232091,0.921076,0.0404897,0.453475,0.486122,0.880859,-0.180118,1,-0.192434,0.0307468,0.754413,0.0606612,0.848926,-0.559558,0.628017,0.113439,-0.0151454,-0.546795,0.0790918,0.0037846,0.418238,0.132826,0.839332,-0.108066,0.81995,0.0646219,-0.0628209,0.655019,0.0337159,-0.0296962,0.616224,0.125608,0.827012,-0.550495,0.380536,0.241569,0.143172,0.0287519,0.0751191,0.236135,0.260708,0.809782,0.0562917,-0.0816331,-0.562762,0.0158911,0.0904721,0.290314,0.0540007,-0.5136,0.64332,0.269657,0.489853,0.951685,0.409414,0.0757942,0.423163,0.0479454,-0.0234004,-0.161544,0.009742,0.125639,0.925318,-0.0425935
"593960",0.0422112,-0.153204,0.0449314,0.147979,-0.199024,-0.235476,-0.0695825,-0.173733,0.213753,-0.20908,-0.172528,-0.145313,-0.245383,-0.192434,1,0.214414,-0.0726802,0.0171673,-0.187775,0.0553163,-0.0967717,-0.129674,0.201831,0.0413977,-0.107901,-0.220066,-0.144237,0.23352,-0.122407,-0.124368,-0.187973,0.11443,-0.119335,-0.0552353,-0.160613,0.0533752,-0.0296553,0.356049,-0.121364,0.0349192,-0.0518476,-0.18489,-0.0344966,-0.160515,0.118679,0.148634,-0.158387,-0.103906,0.144043,-0.0868374,0.0416794,-0.178141,-0.116463,-0.160064,-0.0158516,0.0736624,-0.18714,-0.177722,-0.0175885,-0.195485,-0.0911355,0.169828,-0.217267,0.206905,-0.153464,-0.254493,0.0879733,0.223146,-0.171423,0.139071
"593984",-0.189412,0.0113808,0.269218,0.734476,0.0603416,0.0605198,0.133129,0.0509869,0.931441,0.057373,0.0408219,0.0496952,-0.105264,0.0307468,0.214414,1,0.129559,0.217355,0.0449676,-0.232716,0.126289,0.376116,0.284306,-0.185801,0.385871,0.119686,0.0405934,0.714049,0.0437678,0.198406,0.0743221,0.706246,0.221971,0.138478,0.177739,0.0610388,0.152049,0.695435,0.0970211,-0.19703,0.177377,-0.0221041,0.250516,0.324735,0.779209,0.476737,0.00397284,0.113732,0.5556,0.234322,-0.18504,0.119263,0.391742,0.01266,0.194916,-0.154824,0.0324633,-0.0223281,0.151349,0.0368584,0.167678,0.569881,0.0153398,0.942071,0.343249,-0.111327,0.298068,0.570464,0.0512913,0.22998
"594025",-0.45838,0.413121,0.0527074,0.159645,0.451981,0.00222402,0.365882,0.81617,0.132606,0.480868,0.517774,0.823401,-0.187296,0.754413,-0.0726802,0.129559,1,0.0525573,0.807509,-0.505294,0.827194,0.174234,0.0404044,-0.478702,0.136405,0.0320209,0.471307,0.238412,0.806485,-0.077138,0.772821,0.150511,-0.0187555,0.840906,0.0607244,-0.0460583,0.835157,0.261344,0.886323,-0.468877,0.583771,0.238146,0.269625,0.0806173,0.15013,0.302202,0.285078,0.906792,0.188795,-0.0363599,-0.476722,0.0264711,0.157624,0.336036,0.0871029,-0.459531,0.664552,0.273374,0.696606,0.779172,0.59385,0.165379,0.449355,0.13596,0.0247971,-0.15277,0.0615757,0.266585,0.829662,0.0120679
"594065",-0.251952,0.139401,-0.0411236,0.0968949,0.0978567,-0.146883,0.262893,0.0218625,0.216977,0.0763583,0.0659429,0.0386044,-0.200316,0.0606612,0.0171673,0.217355,0.0525573,1,0.0117012,-0.280702,0.0472832,0.0110577,-0.0169686,-0.245896,-0.0252981,-0.113879,0.18762,0.142391,0.0458433,-0.0682713,0.000870983,0.391144,-0.0989154,0.0555478,-0.0848402,0.397663,0.0620567,0.190142,0.0365053,-0.18322,0.12925,0.197107,0.413255,-0.0471636,0.365319,0.108738,0.131809,0.0338064,0.30885,-0.0432632,-0.2242,-0.105946,-0.00857093,0.136094,-0.0491435,-0.2577,0.0686319,0.149263,0.102571,0.0458283,0.109174,0.0763882,0.116204,0.237016,-0.0623402,-0.195042,0.00632444,0.313137,0.0280473,-0.0227064
"594132",-0.532165,0.40919,0.000781543,0.0888786,0.465041,-0.00433529,0.28554,0.882469,0.0584355,0.563027,0.60791,0.872087,-0.191269,0.848926,-0.187775,0.0449676,0.807509,0.0117012,1,-0.551349,0.750311,0.127849,-0.0281885,-0.532184,0.0980104,0.0196647,0.446322,0.128957,0.8747,-0.109292,0.897948,0.0902594,-0.0473881,0.732125,0.0463344,-0.0730258,0.6702,0.136061,0.853099,-0.526934,0.480539,0.251225,0.211609,0.0485714,0.0909342,0.221191,0.302348,0.830691,0.0926279,-0.0704637,-0.53969,0.0137789,0.116987,0.342472,0.0640291,-0.500888,0.754322,0.294683,0.583077,0.880888,0.538214,0.100694,0.491688,0.0556089,-0.0117774,-0.162057,0.0167228,0.17614,0.900892,-0.0454736
"594196",0.871637,-0.439501,-0.34818,-0.253962,-0.489323,-0.48138,-0.378782,-0.545305,-0.241511,-0.565398,-0.535429,-0.53275,-0.403147,-0.559558,0.0553163,-0.232716,-0.505294,-0.280702,-0.551349,1,-0.465284,-0.352493,-0.299082,0.797797,-0.299948,-0.448141,-0.465064,-0.313036,-0.510473,-0.0936835,-0.554115,-0.257256,-0.312617,-0.484497,-0.408063,0.0265386,-0.429959,-0.283917,-0.51483,0.550786,-0.391955,-0.431915,-0.2985,-0.332836,-0.264691,-0.326374,-0.43292,-0.50802,-0.268367,-0.0114702,0.519803,-0.446464,-0.316746,-0.425593,-0.372625,0.860098,-0.551675,-0.42948,-0.410555,-0.56132,-0.406111,-0.276224,-0.552919,-0.244248,-0.322787,-0.468085,-0.318478,-0.272368,-0.551138,-0.298801
"594234",-0.418596,0.523362,0.0427739,0.162356,0.543035,0.0296179,0.488496,0.693571,0.135056,0.562898,0.621821,0.744919,-0.185592,0.628017,-0.0967717,0.126289,0.827194,0.0472832,0.750311,-0.465284,1,0.175273,0.00883275,-0.431651,0.15523,0.0541719,0.607321,0.213729,0.714747,-0.0527817,0.722226,0.174382,-0.0177057,0.895539,0.0858817,-0.0553282,0.864664,0.258353,0.762457,-0.435285,0.766907,0.27229,0.346326,0.112701,0.17303,0.267662,0.345056,0.768147,0.227092,-0.0208146,-0.448934,0.0399957,0.17481,0.394033,0.10323,-0.439426,0.732013,0.326597,0.849604,0.648656,0.720938,0.158303,0.525697,0.131291,0.0418603,-0.160282,0.062689,0.328692,0.702742,-0.00577478
"594272",-0.327575,0.0375708,0.30249,0.444961,0.105377,0.197744,0.144224,0.131366,0.393681,0.118357,0.0992445,0.129818,0.0241259,0.113439,-0.129674,0.376116,0.174234,0.0110577,0.127849,-0.352493,0.175273,1,0.173441,-0.345258,0.828502,0.361117,0.0714105,0.44259,0.118735,0.177985,0.164726,0.373597,0.632974,0.187383,0.431247,0.0169184,0.200222,0.393329,0.191248,-0.38835,0.205485,-0.0238941,0.170132,0.488186,0.417861,0.554681,0.0111666,0.209026,0.318278,0.18621,-0.417118,0.26912,0.843269,0.030955,0.317347,-0.322795,0.0935649,-0.0246831,0.166836,0.109796,0.211201,0.272589,0.0607422,0.377843,0.47917,0.127172,0.287398,0.325578,0.131163,0.207145
"594312",-0.285485,-0.0922111,0.567052,0.438778,-0.0943235,0.0855673,-0.0381009,-0.0049512,0.320532,-0.0792823,-0.0707084,-0.0100726,-0.0445798,-0.0151454,0.201831,0.284306,0.0404044,-0.0169686,-0.0281885,-0.299082,0.00883275,0.173441,1,-0.295644,0.181522,0.123765,-0.0612543,0.475162,0.0227729,-0.0146748,-0.0157875,0.276962,0.270487,0.0284767,0.179753,-0.103187,0.0483396,0.439418,0.0368644,-0.334209,0.00159961,-0.124877,-0.0112228,0.0648801,0.26776,0.56441,-0.112418,0.0491963,0.245379,-0.00666247,-0.357132,0.162217,0.180772,-0.108016,0.394041,-0.266327,-0.0642322,-0.120358,0.0254409,-0.0202167,0.0108186,0.444653,-0.105436,0.280343,0.0590919,0.0367011,0.588559,0.222421,-0.00913987,0.796925
"594369",0.820712,-0.406351,-0.335718,-0.209417,-0.462204,-0.480605,-0.352846,-0.520434,-0.180906,-0.545401,-0.510418,-0.509738,-0.427554,-0.546795,0.0413977,-0.185801,-0.478702,-0.245896,-0.532184,0.797797,-0.431651,-0.345258,-0.295644,1,-0.308025,-0.443258,-0.418528,-0.281895,-0.490191,-0.175478,-0.535741,-0.217073,-0.309902,-0.472873,-0.394432,0.0655342,-0.387493,-0.265474,-0.490886,0.693822,-0.363534,-0.39407,-0.276502,-0.335455,-0.214287,-0.309482,-0.388041,-0.488074,-0.242661,-0.100307,0.63246,-0.437735,-0.31463,-0.383181,-0.357333,0.799672,-0.527564,-0.393809,-0.371175,-0.539064,-0.373114,-0.239608,-0.49483,-0.19991,-0.324627,-0.471921,-0.309881,-0.250393,-0.52521,-0.299438
"594407",-0.283975,-0.00421946,0.318719,0.491112,0.0739076,0.224401,0.0898681,0.0964177,0.404752,0.0686048,0.0438715,0.0868444,-0.0122165,0.0790918,-0.107901,0.385871,0.136405,-0.0252981,0.0980104,-0.299948,0.15523,0.828502,0.181522,-0.308025,1,0.362236,0.0301027,0.405566,0.0805457,0.243384,0.149292,0.380349,0.714571,0.153701,0.431746,0.00261395,0.151385,0.401239,0.144569,-0.362054,0.161964,-0.0522178,0.161104,0.590497,0.395581,0.48989,-0.035022,0.161129,0.320497,0.266276,-0.399179,0.267721,0.967292,-0.0101027,0.32131,-0.255755,0.0597695,-0.046823,0.133109,0.073015,0.155465,0.308738,0.0204967,0.364901,0.5515,0.0493245,0.290002,0.324703,0.0971641,0.206511
"594426",-0.419997,-0.0841128,0.371182,0.233454,-0.0214807,0.751041,-0.031465,0.0287874,0.132872,-0.0104941,-0.0415596,0.00714536,0.073925,0.0037846,-0.220066,0.119686,0.0320209,-0.113879,0.0196647,-0.448141,0.0541719,0.361117,0.123765,-0.443258,0.362236,1,-0.0709736,0.194816,0.00561965,0.0813758,0.0662988,0.120777,0.416999,0.0547259,0.660109,-0.10208,0.0325552,0.167426,0.0463852,-0.499389,0.0308118,-0.13345,0.0296264,0.336668,0.122511,0.182655,-0.119204,0.0462145,0.158068,0.0763198,-0.54261,0.607657,0.348579,-0.0894852,0.504663,-0.430818,-0.0285401,-0.129902,0.0202248,-0.0000243063,0.0199942,0.32232,-0.0663109,0.108104,0.31378,0.179804,0.350953,0.110509,0.0143259,0.111479
"594464",-0.423382,0.78108,-0.045516,0.033421,0.650421,-0.105676,0.637743,0.390813,0.0443153,0.663149,0.714014,0.479966,-0.241995,0.418238,-0.144237,0.0405934,0.471307,0.18762,0.446322,-0.465064,0.607321,0.0714105,-0.0612543,-0.418528,0.0301027,-0.0709736,1,0.102188,0.455323,-0.117832,0.359596,0.0792044,-0.101804,0.542812,-0.0441387,0.0569348,0.545636,0.138712,0.439467,-0.421502,0.698633,0.587123,0.362832,-0.0246152,0.0897002,0.171908,0.62673,0.438671,0.149,-0.0806784,-0.430785,-0.0657468,0.0471528,0.609282,-0.013598,-0.411449,0.671843,0.641326,0.661897,0.430439,0.63472,0.0168128,0.712909,0.0506756,-0.0572505,-0.200479,-0.0336898,0.256537,0.430194,-0.0687572
"594519",-0.281487,0.049237,0.415792,0.782008,0.100165,0.135548,0.169462,0.151526,0.739977,0.103349,0.0994854,0.154126,-0.0907694,0.132826,0.23352,0.714049,0.238412,0.142391,0.128957,-0.313036,0.213729,0.44259,0.475162,-0.281895,0.405566,0.194816,0.102188,1,0.154842,0.163755,0.173987,0.598224,0.256465,0.225452,0.30254,0.00875865,0.260282,0.761408,0.224905,-0.303512,0.24251,0.00326148,0.233513,0.282293,0.64192,0.657746,0.0332066,0.241594,0.559657,0.196017,-0.315853,0.222725,0.421293,0.0436816,0.337848,-0.241444,0.0908884,0.00222156,0.231341,0.123125,0.233244,0.698283,0.0579671,0.726526,0.284481,-0.0885182,0.446126,0.526163,0.139636,0.36075
"594556",-0.467936,0.409586,0.0440441,0.0886132,0.414651,-0.0116445,0.280477,0.862282,0.0542126,0.503839,0.539108,0.855759,-0.185995,0.839332,-0.122407,0.0437678,0.806485,0.0458433,0.8747,-0.510473,0.714747,0.118735,0.0227729,-0.490191,0.0805457,0.00561965,0.455323,0.154842,1,-0.0995306,0.803189,0.0863867,-0.0401304,0.707415,0.0459206,-0.0449205,0.680661,0.162924,0.879791,-0.48687,0.470578,0.258991,0.190019,0.0245053,0.0807021,0.24736,0.292651,0.831552,0.102612,-0.0654157,-0.498844,0.0177728,0.0983296,0.328066,0.0882849,-0.466208,0.693674,0.296189,0.591095,0.850271,0.529383,0.112283,0.459152,0.0603097,-0.0296895,-0.153245,0.0586944,0.176151,0.863457,0.0080846
"594594",-0.0787679,-0.142435,0.0311942,0.169968,-0.1164,0.0260744,-0.0383359,-0.100683,0.175679,-0.102787,-0.120084,-0.110088,0.00220825,-0.108066,-0.124368,0.198406,-0.077138,-0.0682713,-0.109292,-0.0936835,-0.0527817,0.177985,-0.0146748,-0.175478,0.243384,0.0813758,-0.117832,0.163755,-0.0995306,1,-0.0805855,0.159833,0.111595,-0.0449602,0.111872,0.119612,-0.0439974,0.162198,-0.0673963,-0.310894,-0.00943292,-0.177893,0.0380392,0.373279,0.184374,0.0984054,-0.179661,-0.0612197,0.138973,0.886961,-0.331626,0.0742998,0.24559,-0.147718,0.0768333,-0.110063,-0.119874,-0.174891,-0.048164,-0.121532,-0.0274346,0.0319768,-0.156403,0.184976,0.418992,-0.0878235,0.0073599,0.126399,-0.109164,-0.0113472
"594631",-0.5303,0.32727,0.0211577,0.132738,0.415565,0.0396837,0.248281,0.857372,0.089924,0.492004,0.535279,0.846168,-0.187413,0.81995,-0.187973,0.0743221,0.772821,0.000870983,0.897948,-0.554115,0.722226,0.164726,-0.0157875,-0.535741,0.149292,0.0662988,0.359596,0.173987,0.803189,-0.0805855,1,0.124622,-0.0142517,0.690554,0.0898408,-0.0902182,0.650863,0.174828,0.830562,-0.540632,0.463343,0.187158,0.208777,0.0851048,0.121647,0.24183,0.239915,0.82879,0.127507,-0.0462454,-0.548526,0.0543468,0.157973,0.280482,0.0935095,-0.504733,0.686011,0.216231,0.540831,0.865485,0.529092,0.139086,0.421231,0.0820245,0.019567,-0.153819,0.0345855,0.198213,0.874367,-0.0383244
"594670",-0.218399,0.0438585,0.270645,0.609279,0.107447,0.0602867,0.174808,0.0875734,0.759119,0.0946238,0.0758144,0.0875434,-0.13524,0.0646219,0.11443,0.706246,0.150511,0.391144,0.0902594,-0.257256,0.174382,0.373597,0.276962,-0.217073,0.380349,0.120777,0.0792044,0.598224,0.0863867,0.159833,0.124622,1,0.202726,0.172429,0.172982,0.0726999,0.17607,0.641644,0.136048,-0.147495,0.226972,0.00976544,0.328651,0.32174,0.925476,0.504258,0.0263583,0.157432,0.574557,0.189049,-0.211917,0.108419,0.404906,0.0436069,0.208264,-0.221791,0.0796099,0.0152999,0.195902,0.063778,0.21371,0.45649,0.0528966,0.711963,0.303165,-0.13022,0.324259,0.623954,0.0865127,0.237764
"594732",-0.289222,-0.118929,0.588278,0.329632,-0.0884351,0.344264,-0.0633953,-0.0489754,0.24086,-0.0797986,-0.0928699,-0.0606998,-0.0238404,-0.0628209,-0.119335,0.221971,-0.0187555,-0.0989154,-0.0473881,-0.312617,-0.0177057,0.632974,0.270487,-0.309902,0.714571,0.416999,-0.101804,0.256465,-0.0401304,0.111595,-0.0142517,0.202726,1,-0.017408,0.417171,-0.0713252,-0.0208177,0.235535,-0.0167479,-0.368647,-0.0199998,-0.150656,-0.0145215,0.381453,0.200293,0.300957,-0.139313,-0.0124633,0.21688,0.106575,-0.407508,0.332593,0.731018,-0.130727,0.369396,-0.274464,-0.0824565,-0.150502,-0.0330713,-0.0650323,-0.0248323,0.324869,-0.112298,0.200117,0.370395,0.0613851,0.573197,0.133806,-0.054731,0.27168
"594752",-0.416812,0.46533,0.0550753,0.164614,0.482444,0.0203845,0.460682,0.691371,0.147869,0.512364,0.550904,0.734398,-0.184134,0.655019,-0.0552353,0.138478,0.840906,0.0555478,0.732125,-0.484497,0.895539,0.187383,0.0284767,-0.472873,0.153701,0.0547259,0.542812,0.225452,0.707415,-0.0449602,0.690554,0.172429,-0.017408,1,0.0834522,-0.0522813,0.855247,0.277667,0.784726,-0.432101,0.704961,0.241953,0.332455,0.102259,0.168769,0.29166,0.313909,0.812069,0.237258,-0.0188806,-0.454583,0.0392727,0.171843,0.354335,0.115813,-0.453413,0.636521,0.286856,0.819818,0.665407,0.621397,0.155859,0.465968,0.141584,0.0420148,-0.155944,0.0724207,0.33837,0.713711,0.0182043
